"cat","x","y","ID","SGES","BODENTYP","PH_A","PH_B","Ausgangsma","Karbonat__","field_10","Kommentare","field_12","field_13","field_14","boden_SGU_","boden_SG_1","boden_SG_2","boden_SG_3","boden_SG_4","boden_SG_5","boden_SG_6","boden_SG_7","boden_SG_8","boden_SG_9","boden_SG10","boden_SG11","boden_SG12","boden_SG13","boden_SG14","boden_SG15","boden_SG16","boden_SG17","boden_SG18","boden_SG19","boden_SG20","boden_SG21","boden_SG22","boden_SG24","data_set","S_neigungm","S_hangneig","S_gruendig","S_ausgangs","S_flurabst","S_oekofeuc","S_ol_maech","S_of_maech","S_oh_maech","S_humusfor","S_basenrei","S_karbonat","S_landnutz","S_landnu_1","S_bodentyp","S_horizont","S_Sx01_FBg","S_Sx02_TMg","S_Sx03_HMg","S_Sx04_nFK","S_Sx04a_nF","S_Sx05_FKg","S_Sx05a_FK","S_Sx06_LKg","S_Sx06a_LK","S_Sx07_LKo","S_Sx08_WSV","S_Sx09_WSV","S_Sx10_kfm","S_Sx11_kfa","S_Sx12_We","S_Sx13_KAK","S_Sx14_KAK","S_Sx15_MbW","S_Leben_Tr","S_Leben_Fe","S_Leben_Or","S_Leben_Ku","S_Retent_a","S_Retent_m","S_Retent_s","S_GWneu","S_Naehrsto","S_CO2_Senk","S_FiltPuff","S_Transfor","S_FiltPu_1","S_FiltPu_2","S_Puff_sau","geom_10m_fl1_L10","geom_10m_fl1_L100","geom_10m_fl1_L11","geom_10m_fl1_L110","geom_10m_fl1_L12","geom_10m_fl1_L120","geom_10m_fl1_L13","geom_10m_fl1_L130","geom_10m_fl1_L14","geom_10m_fl1_L140","geom_10m_fl1_L15","geom_10m_fl1_L150","geom_10m_fl1_L16","geom_10m_fl1_L17","geom_10m_fl1_L18","geom_10m_fl1_L19","geom_10m_fl1_L20","geom_10m_fl1_L21","geom_10m_fl1_L22","geom_10m_fl1_L23","geom_10m_fl1_L24","geom_10m_fl1_L25","geom_10m_fl1_L26","geom_10m_fl1_L27","geom_10m_fl1_L28","geom_10m_fl1_L29","geom_10m_fl1_L3","geom_10m_fl1_L30","geom_10m_fl1_L31","geom_10m_fl1_L32","geom_10m_fl1_L33","geom_10m_fl1_L34","geom_10m_fl1_L35","geom_10m_fl1_L36","geom_10m_fl1_L37","geom_10m_fl1_L38","geom_10m_fl1_L39","geom_10m_fl1_L4","geom_10m_fl1_L40","geom_10m_fl1_L41","geom_10m_fl1_L42","geom_10m_fl1_L43","geom_10m_fl1_L44","geom_10m_fl1_L45","geom_10m_fl1_L46","geom_10m_fl1_L47","geom_10m_fl1_L48","geom_10m_fl1_L49","geom_10m_fl1_L5","geom_10m_fl1_L50","geom_10m_fl1_L6","geom_10m_fl1_L60","geom_10m_fl1_L7","geom_10m_fl1_L70","geom_10m_fl1_L8","geom_10m_fl1_L80","geom_10m_fl1_L9","geom_10m_fl1_L90","geom_10m_fl2_L10","geom_10m_fl2_L100","geom_10m_fl2_L11","geom_10m_fl2_L110","geom_10m_fl2_L12","geom_10m_fl2_L120","geom_10m_fl2_L13","geom_10m_fl2_L130","geom_10m_fl2_L14","geom_10m_fl2_L140","geom_10m_fl2_L15","geom_10m_fl2_L150","geom_10m_fl2_L16","geom_10m_fl2_L17","geom_10m_fl2_L18","geom_10m_fl2_L19","geom_10m_fl2_L20","geom_10m_fl2_L21","geom_10m_fl2_L22","geom_10m_fl2_L23","geom_10m_fl2_L24","geom_10m_fl2_L25","geom_10m_fl2_L26","geom_10m_fl2_L27","geom_10m_fl2_L28","geom_10m_fl2_L29","geom_10m_fl2_L3","geom_10m_fl2_L30","geom_10m_fl2_L31","geom_10m_fl2_L32","geom_10m_fl2_L33","geom_10m_fl2_L34","geom_10m_fl2_L35","geom_10m_fl2_L36","geom_10m_fl2_L37","geom_10m_fl2_L38","geom_10m_fl2_L39","geom_10m_fl2_L4","geom_10m_fl2_L40","geom_10m_fl2_L41","geom_10m_fl2_L42","geom_10m_fl2_L43","geom_10m_fl2_L44","geom_10m_fl2_L45","geom_10m_fl2_L46","geom_10m_fl2_L47","geom_10m_fl2_L48","geom_10m_fl2_L49","geom_10m_fl2_L5","geom_10m_fl2_L50","geom_10m_fl2_L6","geom_10m_fl2_L60","geom_10m_fl2_L7","geom_10m_fl2_L70","geom_10m_fl2_L8","geom_10m_fl2_L80","geom_10m_fl2_L9","geom_10m_fl2_L90","geom_10m_fl3_L10","geom_10m_fl3_L100","geom_10m_fl3_L11","geom_10m_fl3_L110","geom_10m_fl3_L12","geom_10m_fl3_L120","geom_10m_fl3_L13","geom_10m_fl3_L130","geom_10m_fl3_L14","geom_10m_fl3_L140","geom_10m_fl3_L15","geom_10m_fl3_L150","geom_10m_fl3_L16","geom_10m_fl3_L17","geom_10m_fl3_L18","geom_10m_fl3_L19","geom_10m_fl3_L20","geom_10m_fl3_L21","geom_10m_fl3_L22","geom_10m_fl3_L23","geom_10m_fl3_L24","geom_10m_fl3_L25","geom_10m_fl3_L26","geom_10m_fl3_L27","geom_10m_fl3_L28","geom_10m_fl3_L29","geom_10m_fl3_L3","geom_10m_fl3_L30","geom_10m_fl3_L31","geom_10m_fl3_L32","geom_10m_fl3_L33","geom_10m_fl3_L34","geom_10m_fl3_L35","geom_10m_fl3_L36","geom_10m_fl3_L37","geom_10m_fl3_L38","geom_10m_fl3_L39","geom_10m_fl3_L4","geom_10m_fl3_L40","geom_10m_fl3_L41","geom_10m_fl3_L42","geom_10m_fl3_L43","geom_10m_fl3_L44","geom_10m_fl3_L45","geom_10m_fl3_L46","geom_10m_fl3_L47","geom_10m_fl3_L48","geom_10m_fl3_L49","geom_10m_fl3_L5","geom_10m_fl3_L50","geom_10m_fl3_L6","geom_10m_fl3_L60","geom_10m_fl3_L7","geom_10m_fl3_L70","geom_10m_fl3_L8","geom_10m_fl3_L80","geom_10m_fl3_L9","geom_10m_fl3_L90","geom_10m_fl4_L10","geom_10m_fl4_L100","geom_10m_fl4_L11","geom_10m_fl4_L110","geom_10m_fl4_L12","geom_10m_fl4_L120","geom_10m_fl4_L13","geom_10m_fl4_L130","geom_10m_fl4_L14","geom_10m_fl4_L140","geom_10m_fl4_L15","geom_10m_fl4_L150","geom_10m_fl4_L16","geom_10m_fl4_L17","geom_10m_fl4_L18","geom_10m_fl4_L19","geom_10m_fl4_L20","geom_10m_fl4_L21","geom_10m_fl4_L22","geom_10m_fl4_L23","geom_10m_fl4_L24","geom_10m_fl4_L25","geom_10m_fl4_L26","geom_10m_fl4_L27","geom_10m_fl4_L28","geom_10m_fl4_L29","geom_10m_fl4_L3","geom_10m_fl4_L30","geom_10m_fl4_L31","geom_10m_fl4_L32","geom_10m_fl4_L33","geom_10m_fl4_L34","geom_10m_fl4_L35","geom_10m_fl4_L36","geom_10m_fl4_L37","geom_10m_fl4_L38","geom_10m_fl4_L39","geom_10m_fl4_L4","geom_10m_fl4_L40","geom_10m_fl4_L41","geom_10m_fl4_L42","geom_10m_fl4_L43","geom_10m_fl4_L44","geom_10m_fl4_L45","geom_10m_fl4_L46","geom_10m_fl4_L47","geom_10m_fl4_L48","geom_10m_fl4_L49","geom_10m_fl4_L5","geom_10m_fl4_L50","geom_10m_fl4_L6","geom_10m_fl4_L60","geom_10m_fl4_L7","geom_10m_fl4_L70","geom_10m_fl4_L8","geom_10m_fl4_L80","geom_10m_fl4_L9","geom_10m_fl4_L90","geom_10m_fl8_L10","geom_10m_fl8_L100","geom_10m_fl8_L11","geom_10m_fl8_L110","geom_10m_fl8_L12","geom_10m_fl8_L120","geom_10m_fl8_L13","geom_10m_fl8_L130","geom_10m_fl8_L14","geom_10m_fl8_L140","geom_10m_fl8_L15","geom_10m_fl8_L150","geom_10m_fl8_L16","geom_10m_fl8_L17","geom_10m_fl8_L18","geom_10m_fl8_L19","geom_10m_fl8_L20","geom_10m_fl8_L21","geom_10m_fl8_L22","geom_10m_fl8_L23","geom_10m_fl8_L24","geom_10m_fl8_L25","geom_10m_fl8_L26","geom_10m_fl8_L27","geom_10m_fl8_L28","geom_10m_fl8_L29","geom_10m_fl8_L3","geom_10m_fl8_L30","geom_10m_fl8_L4","geom_10m_fl8_L40","geom_10m_fl8_L5","geom_10m_fl8_L50","geom_10m_fl8_L6","geom_10m_fl8_L60","geom_10m_fl8_L7","geom_10m_fl8_L70","geom_10m_fl8_L8","geom_10m_fl8_L80","geom_10m_fl8_L9","geom_10m_fl8_L90","geom_10m_fl10_L10","geom_10m_fl10_L100","geom_10m_fl10_L11","geom_10m_fl10_L110","geom_10m_fl10_L12","geom_10m_fl10_L120","geom_10m_fl10_L13","geom_10m_fl10_L130","geom_10m_fl10_L14","geom_10m_fl10_L140","geom_10m_fl10_L15","geom_10m_fl10_L150","geom_10m_fl10_L16","geom_10m_fl10_L17","geom_10m_fl10_L18","geom_10m_fl10_L19","geom_10m_fl10_L20","geom_10m_fl10_L21","geom_10m_fl10_L22","geom_10m_fl10_L23","geom_10m_fl10_L24","geom_10m_fl10_L25","geom_10m_fl10_L26","geom_10m_fl10_L27","geom_10m_fl10_L28","geom_10m_fl10_L29","geom_10m_fl10_L3","geom_10m_fl10_L30","geom_10m_fl10_L4","geom_10m_fl10_L40","geom_10m_fl10_L5","geom_10m_fl10_L50","geom_10m_fl10_L6","geom_10m_fl10_L60","geom_10m_fl10_L7","geom_10m_fl10_L70","geom_10m_fl10_L8","geom_10m_fl10_L80","geom_10m_fl10_L9","geom_10m_fl10_L90","geom_dtm_10m_hyd_fl5_L10","geom_dtm_10m_hyd_fl5_L100","geom_dtm_10m_hyd_fl5_L11","geom_dtm_10m_hyd_fl5_L110","geom_dtm_10m_hyd_fl5_L12","geom_dtm_10m_hyd_fl5_L120","geom_dtm_10m_hyd_fl5_L13","geom_dtm_10m_hyd_fl5_L130","geom_dtm_10m_hyd_fl5_L14","geom_dtm_10m_hyd_fl5_L140","geom_dtm_10m_hyd_fl5_L15","geom_dtm_10m_hyd_fl5_L150","geom_dtm_10m_hyd_fl5_L16","geom_dtm_10m_hyd_fl5_L17","geom_dtm_10m_hyd_fl5_L18","geom_dtm_10m_hyd_fl5_L19","geom_dtm_10m_hyd_fl5_L20","geom_dtm_10m_hyd_fl5_L21","geom_dtm_10m_hyd_fl5_L22","geom_dtm_10m_hyd_fl5_L23","geom_dtm_10m_hyd_fl5_L24","geom_dtm_10m_hyd_fl5_L25","geom_dtm_10m_hyd_fl5_L26","geom_dtm_10m_hyd_fl5_L27","geom_dtm_10m_hyd_fl5_L28","geom_dtm_10m_hyd_fl5_L29","geom_dtm_10m_hyd_fl5_L3","geom_dtm_10m_hyd_fl5_L30","geom_dtm_10m_hyd_fl5_L31","geom_dtm_10m_hyd_fl5_L32","geom_dtm_10m_hyd_fl5_L33","geom_dtm_10m_hyd_fl5_L34","geom_dtm_10m_hyd_fl5_L35","geom_dtm_10m_hyd_fl5_L36","geom_dtm_10m_hyd_fl5_L37","geom_dtm_10m_hyd_fl5_L38","geom_dtm_10m_hyd_fl5_L39","geom_dtm_10m_hyd_fl5_L4","geom_dtm_10m_hyd_fl5_L40","geom_dtm_10m_hyd_fl5_L41","geom_dtm_10m_hyd_fl5_L42","geom_dtm_10m_hyd_fl5_L43","geom_dtm_10m_hyd_fl5_L44","geom_dtm_10m_hyd_fl5_L45","geom_dtm_10m_hyd_fl5_L5","geom_dtm_10m_hyd_fl5_L6","geom_dtm_10m_hyd_fl5_L60","geom_dtm_10m_hyd_fl5_L7","geom_dtm_10m_hyd_fl5_L70","geom_dtm_10m_hyd_fl5_L8","geom_dtm_10m_hyd_fl5_L80","geom_dtm_10m_hyd_fl5_L9","geom_dtm_10m_hyd_fl5_L90"
"1","11.0","46.0","4_U","ja","","","","","C","","","","","","gemischte Kegel","gemischte Kegel","371","gemischte Kegel","laut karte:         Aufschluss: kantiger Kalkgesteinsschutt","Carbonathaltiger Rigolboden","UMGELAGERTE BÖDEN","Rigolboden","Carbonathaltiger Rigolboden","","","Mull","1","ALPINES POSTGLAZIALES SYNTHEM. - Kegel gemischter Herkunft (aus Muren und/oder Wildb�chen) (OBERPLEISTOZ�N P.P. - HEUTE)","3011000","21","NA","NA","NA","NA","gemischte Kegel","NA","NA","DC","2","10","LW-leicht hängig","90","Lockersedimente","10","mäßig trocken","0.0","0.0","0.0","Mull","NA","NA","Sonderkultur","NA","NA","73|74|75","247","19","13","56","56","86","86","37","37","37","56","56","300","300","90","4550","4550","4368","2","5","1","4","1","1","1","5","3","4","5","5","5","4","2","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","6","7","7","7","7","7","7","7","7","7","7","6","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","6","7","7","7","7","7","7","7","7","7","7","6","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","6","7","7","7","7","7","7","7","7","7","7","6","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","6","7","7","7","7","7","7","7","7","7","7","6","7","7","7","7","7","7","7","7","7","7","6","7","7","7","7","7","7","7","7","7","8","7","8","7","8","7","8","7","8","7","8","7","8","8","8","8","8","8","8","8","8","8","8","8","8","8","1","8","1","7","1","7","8","7","8","7","8","7","8","7","1","8","1","8","1","8","1","8","1","8","1","8","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","8","1","8","1","8","1","8","1","8","1","8","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","6","7","7","7","7","7","7","7","7","7","7","6","7","7","7","7","7","7","6","7","7","7","7","7","7","7","7"
"2","11.0","46.0","10_U","ja","","","","","C","","","","","","Hangschutt","Hangschutt","193","Hangschutt","","Moder-Rendzina, kolluvial beeinflusst","TERRESTRISCHE HUMUSBÖDEN","Rendzina","Moder-Rendzina","kolluvial beeinflußt","","Rohhumusartiger Moder/ eher typischer Moder","1","ALPINES POSTGLAZIALES SYNTHEM. Hangschutt (OBERES PLEISTOZ�N P.P. - HEUTE)","3010300","30","NA","NA","NA","NA","Hangschutt","NA","NA","SD","2","40","LW-steilhängig","90","Lockersedimente","10","mäßig trocken","3.0","2.0","6.0","Moder","NA","NA","Wald/Forst","NA","NA","99|100|101","199","19","34","61","61","95","95","22","22","22","61","61","300","300","90","8505","8505","8080","3","4","3","5","1","1","1","5","1","1","5","4","5","4","2","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6"
"3","11.0","46.0","11_U","ja","","","","","M","","","","","","karbonatisches Festgestein","gemischte Ablagerung","379","Kalke","","Carbonathaltige Braunerde, kolluvial gestört","BRAUNERDEN","Braunerde","Carbonathaltige Braunerde","kolluvial beeinflußt","","Mull","6","WERFEN-FORMATION: MAZZIN-MEMBER (INDUAN-OLENEKIUM P.P.) - Kalke oder mergelig-siltige, dolomitische Kalke grau-gelblicher Farbe sowie cm-laminierte Mergel.","3010300","30","NA","NA","NA","NA","gemischte Ablagerung","NA","NA","CSR","2","25","LW-stark hängig","50","Lockersedimente","10","mäßig trocken","0.5","0.5","0.5","Mull","NA","NA","Wald/Forst","NA","NA","102|103|104|105","319","60","30","62","62","117","117","39","39","22","62","62","29","72","50","9413","9413","9116","3","4","3","5","3","4","1","4","1","1","5","4","5","4","2","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6"
"4","11.0","46.0","12_U","ja","","","","","C","","","","","","karbonatisches Festgestein","Kolluvium","379","Kalke","Karbonatgehalt unerschiedlich hoch","Kolluvisol, Entwicklung zur Moder-Pararendzina","UMGELAGERTE BÖDEN","Kolluvisol","carbonathaltiger Kolluvisol","","","Mullartiger Moder","6","WERFEN-FORMATION: MAZZIN-MEMBER (INDUAN-OLENEKIUM P.P.) - Kalke oder mergelig-siltige, dolomitische Kalke grau-gelblicher Farbe sowie cm-laminierte Mergel.","3010300","30","NA","NA","NA","NA","Kolluvium","NA","NA","CSR","2","45","LW-steilhängig","95","Lockersedimente","NA","mäßig trocken","1.0","0.5","0.0","Moder","NA","NA","Wald/Forst","NA","NA","106|107|108","565","68","42","161","161","261","261","73","73","62","161","161","27","46","95","14494","14494","13820","4","1","3","5","2","3","1","3","1","1","NA","3","5","2","1","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6"
"5","11.0","46.0","18_U","ja","","","","","C","","","","","","gemischte Kegel","gemischte Kegel","604","gemischte Kegel","","Moder-Rendzina","TERRESTRISCHE HUMUSBÖDEN","Rendzina","Moder-Rendzina","","","Rohhumusartiger Moder/ Typ. Moder","1","ALPINES POSTGLAZIALES SYNTHEM. - Kegel gemischter Herkunft (aus Muren und/oder Wildb�chen) (OBERPLEISTOZ�N P.P. - HEUTE)","3010300","30","NA","NA","NA","NA","gemischte Kegel","NA","NA","DC","2","21","LW-stark hängig","55","Lockersedimente","10","trocken","1.0","10.0","4.0","Moder","NA","NA","Wald/Forst","NA","NA","123|124|125|126","150","3","10","32","32","48","48","29","29","29","32","32","300","300","55","2550","2550","2427","2","5","3","5","1","1","1","5","5","1","5","5","5","5","2","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","7","6","7","6","7","6","7","6","7","6","7","6","6","6","6","6","6","6","6","6","6","6","6","6","6","8","6","8","6","8","6","6","6","6","7","6","7","6","7","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6"
"6","11.0","46.0","19_U","ja","","","","","C","","","","","","Hangschutt","gemischte Kegel","3492","Hangschutt","","Kalklehm-Rendzina, kolluvial beeinflusst","TERRESTRISCHE HUMUSBÖDEN","Kalklehm-Rendzina","Moder-Kalklehm-Rendzina","kolluvial beeinflußt","","Mullartiger Moder","47","ST. NIKOLAUS-SYNTHEM. Hangschutt (OBERPLEISTOZ�N). - Kies, loakal lockere Packung, unterschiedlich gro�e Dolomitkomponenten lokaler Herkunft, unregelm��ig bis durchgehende Kalzitzementation.","3010300","50","NA","NA","NA","NA","gemischte Kegel","NA","NA","SD","2","42","LW-steilhängig","80","Lockersedimente","10","mäßig trocken","2.0","1.5","0.5","Moder","NA","NA","Wald/Forst","NA","NA","127|128|129|130","268","46","22","62","62","110","110","44","44","4","62","62","32","127","80","7259","7259","7041","3","4","3","5","1","4","5","4","1","1","5","5","5","4","2","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6"
"7","11.0","46.0","20_U","ja","","","","","M","","","","","","Alluviale Ablagerung","Alluviale Ablagerung","640","Alluviale Ablagerung","","Carbonathaltiger Kolluvisol; Entwicklung in Richtung Braunerde","UMGELAGERTE BÖDEN","Kolluvisol","carbonathaltiger Kolluvisol","","","Mull","9","KALTERN-SYNTHEM. Alluviale Ablagerungen: Kies (MITTELLEISTOZ�N� - OBERPLEISTOZ�N.) - Mittel- bis grobk�rnige Schotter: mitunter Einschaltungen von komponentengest�tzten oder locker gepackten Partien. Sandige Schotter: grob geschichtet, untergeo","3010300","21","NA","NA","NA","NA","Alluviale Ablagerung","NA","NA","AD","2","35","LW-steilhängig","95","Lockersedimente","10","mäßig trocken","1.0","0.0","0.0","Mull","NA","NA","Wald/Forst","NA","NA","131|132|133|134|135|136","1263","114","26","160","160","249","249","48","48","48","160","160","4","8","95","14767","14767","14155","4","3","3","5","4","5","1","3","1","1","2","4","5","2","1","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","5","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","5","6","5","6","5","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","6","6","6","6","5","6","6","6","6","6","6","5","5","6","6","6","6","6","6","6"
