profil	profilnummer	bezeichnung	tiefe	uebergang_cm	uebergang_form	art	umlagerung	ph_wert	bodenart	farbe_munsell	farbe_sonst	feinwurzeln	grobwurzeln	humus_klasse	humus_wert	skelett_wert	skelett_klasse	dichte_wert	dichte_klasse	carbonat_wert	carbonat_klasse	porositaet	gefuege1	gefuege1_anteil	gefuege2	gefuege2_anteil	fleckenzahl	fleckenart	konkretionen	artefakte	kommentar	bodenartlabor	ton	schluff	sand	sand_fein	sand_mittel	sand_grob	phmethode	fleckung	evaluate	Px01_Hu	Px02_Sk	Px03_Ld	Px03a_LdZ	Px04_FB	Px05_TM	Px06_HM	Px07_nFK	Px08_FK	Px09_LK	Px10_WSV	Px11_GPV	Px12_kf	Px13_KAKpot	Px14_KAKeff	Px15_Mb	
361	3_U	IIICu2	120					5.0	S - Sand					humusfrei (0%)		2.0	gering (0 bis <10%)		locker		kalkfrei bis kalkarm (<0.5%)		Einzelkorn	100																		0.0	2.0	Ld2	1.3	255.0	6.0	0.0	31.0	45.0	37.0	31.0	82.0	196.0	3.0	2.0	50.0	
361	3_U	Ahb2	15					4.4	sU - sandiger Schluff					mittel humos (2-4%)		5.0	gering (0 bis <10%)		mittel		kalkfrei bis kalkarm (<0.5%)		Einzelkorn	50																		3.0	5.0	Ld3	1.55	177.0	13.0	5.3	28.0	42.0	8.0	28.0	50.0	11.0	14.0	7.0	30.0	
361	3_U	BvCv2	75					4.9	uS - schluffiger Sand					humusfrei (0%)		80.0	sehr hoch (40 bis <80%)		dicht		kalkfrei bis kalkarm (<0.5%)		Subpolyeder	100																		0.0	80.0	Ld4	1.8	108.0	3.0	0.0	12.0	17.0	15.0	12.0	19.0	300.0	4.0	2.0	50.0	
361	3_U	IICu1	100					5.0	tS - toniger Sand					humusfrei (0%)		80.0	sehr hoch (40 bis <80%)		sehr dicht		kalkfrei bis kalkarm (<0.5%)		Einzelkorn	60																		0.0	80.0	Ld5	2.0	100.0	20.0	0.0	7.0	13.0	13.0	7.0	18.0	300.0	9.0	6.0	50.0	
361	3_U	Ahb1	3					4.4	sU - sandiger Schluff					mittel humos (2-4%)		2.0	gering (0 bis <10%)		mittel		kalkfrei bis kalkarm (<0.5%)		Einzelkorn	50																		3.0	2.0	Ld3	1.55	46.0	3.0	1.4	7.0	11.0	2.0	7.0	13.0	11.0	14.0	7.0	30.0	
361	3_U	BvCv1	45					4.6	sU - sandiger Schluff					schwach humos (1-2%)		70.0	sehr hoch (40 bis <80%)		mittel		kalkfrei bis kalkarm (<0.5%)		Subpolyeder	100																		1.5	70.0	Ld3	1.55	140.0	11.0	2.1	22.0	32.0	23.0	22.0	37.0	300.0	11.0	6.0	40.0	
